date,time,x-edge-location,sc-bytes,c-ip,cs-method,cs\(Host),cs-uri-stem,sc-status,cs\(Referer),cs\(User-Agent),cs-uri-query,cs\(Cookie),x-edge-result-type,x-edge-request-id,x-host-header,cs-protocol,cs-bytes,time-taken,x-forwarded-for,ssl-protocol,ssl-cipher,x-edge-response-result-type,cs-protocol-version,fle-status,fle-encrypted-fields,c-port,time-to-first-byte,x-edge-detailed-result-type,sc-content-type,sc-content-len,sc-range-start,sc-range-end
2025-11-21,06:49:46,CCU50-P1,763,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/admin/users,200,https://main.d82vxuwkm0s6w.amplifyapp.com/admin,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,_rsc\=17qrm,-,Miss,aTxoFYZEdQ7RcQam_mw8AAA3QW9KuM9o-CNtG6W1AlfdnzBobGztAA\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,502,1.619,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,56710,1.619,Miss,text/x-component,-,-,-
2025-11-21,06:49:46,CCU50-P1,754,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/login,200,https://main.d82vxuwkm0s6w.amplifyapp.com/admin,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,_rsc\=17qrm,-,Miss,DIYHtAv4VwFgRqdAt_OH_f50ZBRQ-eQACT-Uloozv6lpSlhmQh8BfQ\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,492,1.896,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,56710,1.896,Miss,text/x-component,-,-,-
2025-11-21,06:49:46,CCU50-P1,1054,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/admin/users,200,https://main.d82vxuwkm0s6w.amplifyapp.com/admin,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,_rsc\=m0mb1,-,Miss,6ytb7wQyG6uKz8erNzxSqS0ib8w7Q0gbKQ_wuN09n1LD56JM0eInwQ\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,502,0.110,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,40472,0.110,Miss,text/x-component,-,-,-
2025-11-21,06:49:46,CCU50-P1,963,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/admin/users,200,https://main.d82vxuwkm0s6w.amplifyapp.com/admin,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,_rsc\=1ispg,-,Miss,wuuMKGX6OGMFLrdSuV31N-RrwMlrUXiLXqzHLkmyREs1cfRKQ11h4w\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,513,0.088,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,40472,0.088,Miss,text/x-component,-,-,-
2025-11-21,06:49:47,CCU50-P1,773,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/admin/inventory,200,https://main.d82vxuwkm0s6w.amplifyapp.com/admin,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,_rsc\=rq1fg,-,Miss,9snTC8i-Br0qNjEUThWGT0hej134JnaQFJCpY02gzmDIiRcwPfNDSA\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,516,0.082,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,40472,0.081,Miss,text/x-component,-,-,-
2025-11-21,06:49:46,CCU50-P1,768,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/admin/inventory,200,https://main.d82vxuwkm0s6w.amplifyapp.com/admin,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,_rsc\=17qrm,-,Miss,N-tJcR4WgUADr718f33V3VaZhnVTHJO4YpgolURaz3a20iIauEw5pg\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,509,0.091,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,40472,0.091,Miss,text/x-component,-,-,-
2025-11-21,06:49:46,CCU50-P1,755,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/profile,200,https://main.d82vxuwkm0s6w.amplifyapp.com/admin,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,_rsc\=17qrm,-,Miss,mQXem8-kzmPtl6kV8SI88kw6kaN8JGRcmRtaaOGjc8_tc36--r2q-Q\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,496,0.088,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,40472,0.088,Miss,text/x-component,-,-,-
2025-11-21,06:49:46,CCU50-P1,773,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/admin/users,200,https://main.d82vxuwkm0s6w.amplifyapp.com/admin,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,_rsc\=18eca,-,Miss,jHG3DALd4OJ339rQlO-dAXGBmBZAO89KzLqzylZtBXUpyEyxMjsBew\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,506,0.117,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,40472,0.117,Miss,text/x-component,-,-,-
2025-11-21,06:49:47,CCU50-P1,1054,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/admin/inventory,200,https://main.d82vxuwkm0s6w.amplifyapp.com/admin,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,_rsc\=m0mb1,-,Miss,cVM05r9X1Pg3-y7NZ4m5USsOt6GHz4zwZO5XA8Oyd7MpeD9WcUx4nQ\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,509,0.089,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,40472,0.089,Miss,text/x-component,-,-,-
2025-11-21,06:49:47,CCU50-P1,963,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/admin,200,https://main.d82vxuwkm0s6w.amplifyapp.com/admin,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,_rsc\=1kvuv,-,Miss,Hst62o2s4tUOg_xegLwPkoQZz7tsXkSMPDiUltxZh2q2of4zgyuFng\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,499,0.132,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,40472,0.132,Miss,text/x-component,-,-,-
2025-11-21,06:49:46,CCU50-P1,1602,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/admin/users,200,https://main.d82vxuwkm0s6w.amplifyapp.com/admin,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,_rsc\=444lg,-,Miss,g5XlYi5jN5ET01_q3vSyQIp4b-lqjEgK7Chxd1Q7BESlsI_jHuRr0w\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,503,0.155,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,40472,0.112,Miss,text/x-component,-,-,-
2025-11-21,06:49:46,CCU50-P1,773,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/admin/orders,200,https://main.d82vxuwkm0s6w.amplifyapp.com/admin,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,_rsc\=1qwa2,-,Miss,ZV98Jj71WZGgtxv5TmsHm8Jr2Y3WDSSDL6zbB4IFDnr64INVfOK1tQ\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,509,0.093,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,40472,0.093,Miss,text/x-component,-,-,-
2025-11-21,06:49:47,CCU50-P1,963,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/admin/inventory,200,https://main.d82vxuwkm0s6w.amplifyapp.com/admin,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,_rsc\=44uf2,-,Miss,BK1aZn9bLEYYPIw8GSbj59FQqQaCOC03envO-4zWu3sZGtBmMWiDhw\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,523,0.106,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,40472,0.106,Miss,text/x-component,-,-,-
2025-11-21,06:49:47,CCU50-P1,773,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/profile,200,https://main.d82vxuwkm0s6w.amplifyapp.com/admin,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,_rsc\=h2csx,-,Miss,_f77VZxs4xsuhbEh-KKIk3iaY80EQvPjICHoU_f52BnL0H6wK4_A9g\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,496,0.080,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,40472,0.080,Miss,text/x-component,-,-,-
2025-11-21,06:49:47,CCU50-P1,2313,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/,200,https://main.d82vxuwkm0s6w.amplifyapp.com/admin,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,_rsc\=941a9,-,Miss,nl48w7QYb78sbP5U7SBi7T0tzS-4cr1d_qBkwsqawjzsk7dWy1bLnA\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,486,0.075,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,40472,0.075,Miss,text/x-component,-,-,-
2025-11-21,06:49:46,CCU50-P1,765,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/admin/orders,200,https://main.d82vxuwkm0s6w.amplifyapp.com/admin,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,_rsc\=17qrm,-,Miss,ap4efyuNIfHGeCshSyYV67UpJ_eSZ3hPNhKbYqScCA3xYE5zymoEgA\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,504,0.131,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,40472,0.131,Miss,text/x-component,-,-,-
2025-11-21,06:49:47,CCU50-P1,1054,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/admin/orders,200,https://main.d82vxuwkm0s6w.amplifyapp.com/admin,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,_rsc\=m0mb1,-,Miss,UTmWwog0QcvkVeZWqp4KV1ATVMuNl9Hm-l9cDagQprS6ptzRmneEaw\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,504,0.117,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,40472,0.117,Miss,text/x-component,-,-,-
2025-11-21,06:49:47,CCU50-P1,1054,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/profile,200,https://main.d82vxuwkm0s6w.amplifyapp.com/admin,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,_rsc\=m0mb1,-,Miss,YPld27YrLF59GZpYpWjACBBvR13m-BUvO5oV9RmI5-WdILRLjPF9pQ\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,495,0.072,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,40472,0.071,Miss,text/x-component,-,-,-
2025-11-21,06:49:47,CCU50-P1,3496,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/,200,https://main.d82vxuwkm0s6w.amplifyapp.com/admin,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,_rsc\=1g8gh,-,Miss,zLeT6AIFIqVN22jg3ayL6coa7SkZWmeGKdjeQnA8fJTvh2PFIunyAw\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,548,0.081,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,40472,0.081,Miss,text/x-component,-,-,-
2025-11-21,06:49:47,CCU50-P1,963,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/admin/orders,200,https://main.d82vxuwkm0s6w.amplifyapp.com/admin,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,_rsc\=1ay0n,-,Miss,Q4WnJKkWGNTU-Ixwarb5LipfW5bcnc7N86529M8eZ9Ikif0Sz7AJ7A\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,516,0.104,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,40472,0.104,Miss,text/x-component,-,-,-
2025-11-21,06:49:47,CCU50-P1,1054,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/,200,https://main.d82vxuwkm0s6w.amplifyapp.com/admin,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,_rsc\=m0mb1,-,Miss,VqFtsoWXvNWgc02Vwu6RUiifrZTaQP9f61RQnQUmfexJx-8YuXGUCg\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,483,0.076,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,40472,0.076,Miss,text/x-component,-,-,-
2025-11-21,06:49:47,CCU50-P1,603,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/products/1,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,_rsc\=1r34m,-,Miss,A6iQvb3ruU8Klta7Vz_nFCc1qhUSbTEW1-HCIVmDkiDpPpbdPx4gwg\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,492,0.103,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,40472,0.103,Miss,text/x-component,-,-,-
2025-11-21,06:49:47,CCU50-P1,1207,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/products/1,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,_rsc\=p37cr,-,Miss,CiHhOccZuRiZpLprdx-GClHx6D5pqb1WilTU7ZiyJzF_TK8ftGuk-A\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,519,0.110,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,40472,0.110,Miss,text/x-component,-,-,-
2025-11-21,06:49:47,CCU50-P1,1054,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/admin,200,https://main.d82vxuwkm0s6w.amplifyapp.com/admin,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,_rsc\=m0mb1,-,Miss,EsnrDvFiUQI5R3091IoL9pnf-TCkA5qw6-gNvoHC8jeuHUVC5u6fyA\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,492,0.108,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,40472,0.108,Miss,text/x-component,-,-,-
2025-11-21,06:49:54,CCU50-P1,602,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/products/5,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,_rsc\=1r34m,-,Miss,bkX9Z8NtSN9KnNTl8rIEftR4vJy0VVHrid5hX7_zO1VBj-YRdPUEEg\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,493,0.094,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,58549,0.094,Miss,text/x-component,-,-,-
2025-11-21,06:49:54,CCU50-P1,603,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/products/6,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,_rsc\=1r34m,-,Miss,KRsJvVshfvVOHalvW7u-vTchz0EAjT7NnBWm5MlviJRnTr6EHnp_5g\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,493,0.094,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,58549,0.093,Miss,text/x-component,-,-,-
2025-11-21,06:49:54,CCU50-P1,1209,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/products/5,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,_rsc\=p37cr,-,Miss,ejf55eUc3lKr2Ix-ApmXhv5Ob9R0G0XTKhplg7no1-LuKAp4CTbkjQ\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,520,0.092,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,58549,0.092,Miss,text/x-component,-,-,-
2025-11-21,06:49:55,CCU50-P1,1209,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/products/6,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,_rsc\=p37cr,-,Miss,XIyRLGc5Ne3a0wpAqaZyrB_r8IwNELHRWbkHNkwpUdRunOlvp8C5bg\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,520,0.075,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,58549,0.075,Miss,text/x-component,-,-,-
2025-11-21,06:49:51,CCU50-P1,603,106.219.246.75,GET,d82vxuwkm0s6w.cloudfront.net,/products/4,200,https://main.d82vxuwkm0s6w.amplifyapp.com/,Mozilla/5.0%20\(Linux;%20Android%2010;%20K)%20AppleWebKit/537.36%20\(KHTML%20like%20Gecko)%20Chrome/142.0.0.0%20Mobile%20Safari/537.36,_rsc\=1r34m,-,Miss,C-S9b--3M7Ht85q_cvTvYXR4WYWyQvVhtLJwYgJD607uKDT0J329NA\=\=,main.d82vxuwkm0s6w.amplifyapp.com,https,493,0.075,-,TLSv1.3,TLS_AES_128_GCM_SHA256,Miss,HTTP/3.0,-,-,58549,0.075,Miss,text/x-component,-,-,-
